"Date","Price","Open","High","Low","Vol.","Change %"
"04/02/2024","53.05","52.50","53.95","49.70","84.65M","1.05%"
"04/03/2024","52.40","53.05","53.20","52.40","29.70M","-1.23%"
"04/04/2024","49.00","52.40","51.00","49.00","54.36M","-6.49%"
"04/05/2024","48.00","49.00","48.55","47.50","58.45M","-2.04%"
"04/08/2024","46.00","48.00","48.00","45.85","33.44M","-4.17%"
"04/12/2024","41.40","46.00","45.40","41.40","98.76M","-10.00%"
"04/15/2024","38.20","41.40","39.10","38.20","14.29M","-7.73%"
"04/16/2024","36.80","38.20","37.30","36.20","47.38M","-3.66%"
"04/17/2024","35.75","36.80","36.50","35.70","13.69M","-2.85%"
"04/18/2024","34.35","35.75","36.00","34.35","32.79M","-3.92%"
"04/19/2024","33.50","34.35","35.00","33.50","38.30M","-2.47%"
"04/22/2024","36.70","33.50","36.70","35.00","50.16M","9.55%"
"04/23/2024","35.75","36.70","38.45","35.75","8.14M","-2.59%"
"04/24/2024","36.00","35.75","36.50","36.00","81.41M","0.70%"
"04/25/2024","35.95","36.00","36.00","35.95","4.80M","-0.14%"
"04/26/2024","35.50","35.95","36.00","35.50","16.55M","-1.25%"
"04/29/2024","32.70","32.80","32.80","32.40","12.37M","-7.89%"
"04/30/2024","32.70","32.70","32.85","32.35","245.46M","0.00%"
"05/02/2024","35.00","32.70","35.00","33.50","4.12M","7.03%"
"05/03/2024","38.10","35.00","38.50","37.60","6.23M","8.86%"
"05/06/2024","41.00","41.75","41.90","40.30","35.91M","7.61%"
"05/07/2024","38.55","41.00","41.50","38.15","8.94M","-5.98%"
"05/08/2024","38.00","38.55","38.70","38.00","25.21M","-1.43%"
"05/09/2024","40.00","38.00","41.70","39.90","47.63M","5.26%"
"05/10/2024","41.45","40.00","41.45","40.00","11.44M","3.63%"
"05/13/2024","42.20","41.45","42.20","41.00","26.27M","1.81%"
"05/14/2024","42.25","42.20","42.25","42.05","32.25M","0.12%"
"05/15/2024","42.25","42.25","42.55","42.15","71.87M","0.00%"
"05/16/2024","40.00","41.95","41.95","39.95","22.93M","-5.33%"
"05/17/2024","39.90","40.00","39.90","39.50","13.77M","-0.25%"
"05/20/2024","39.35","39.90","39.35","37.50","3.57M","-1.38%"
"05/21/2024","39.40","39.35","40.00","39.30","40.64M","0.13%"
