"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2026","183.00","183.00","183.00","183.00","662.09K","0.00%"
"01/26/2026","183.00","183.00","183.00","183.00","609.00K","0.00%"
"01/27/2026","183.00","183.00","183.00","183.00","421.57K","0.00%"
"01/28/2026","183.00","183.00","183.00","183.00","656.77K","0.00%"
"01/29/2026","183.00","183.00","183.00","183.00","379.69K","0.00%"
"01/30/2026","183.00","183.00","183.00","183.00","203.28K","0.00%"
"02/02/2026","183.00","183.00","183.00","183.00","614.99K","0.00%"
"02/03/2026","183.00","183.00","183.00","183.00","259.97K","0.00%"
"02/04/2026","183.00","183.00","183.00","183.00","673.27K","0.00%"
"02/05/2026","183.00","183.00","183.00","183.00","708.14K","0.00%"
"02/06/2026","183.00","183.00","183.00","183.00","615.32K","0.00%"
"02/09/2026","183.00","183.00","183.00","183.00","1.65M","0.00%"
"02/10/2026","192.00","183.00","192.00","189.80","7.07M","4.92%"
"02/11/2026","192.00","192.00","192.00","192.00","2.09M","0.00%"
"02/12/2026","192.00","192.00","192.00","192.00","648.26K","0.00%"
"02/13/2026","192.00","192.00","192.00","192.00","1.77M","0.00%"
"02/16/2026","203.00","192.00","203.00","173.00","3.13M","5.73%"
"02/17/2026","203.00","203.00","203.00","203.00","2.87M","0.00%"
"02/18/2026","203.00","203.00","203.00","203.00","1.66M","0.00%"
"02/19/2026","203.00","203.00","203.00","203.00","1.40M","0.00%"
"02/20/2026","210.00","203.00","210.00","205.00","1.25M","3.45%"
"02/23/2026","219.00","210.00","219.00","214.50","4.09M","4.29%"
"02/24/2026","219.00","219.00","219.00","219.00","942.62K","0.00%"
"02/25/2026","219.00","219.00","219.00","219.00","1.47M","0.00%"
"02/26/2026","219.00","219.00","219.00","219.00","1.94M","0.00%"
"02/27/2026","219.00","219.00","219.00","219.00","660.22K","0.00%"
"03/02/2026","219.00","219.00","219.00","219.00","1.57M","0.00%"
"03/03/2026","219.00","219.00","219.00","219.00","1.34M","0.00%"
"03/04/2026","219.00","219.00","219.00","219.00","908.57K","0.00%"
"03/05/2026","219.00","219.00","219.00","219.00","661.50K","0.00%"
"03/06/2026","225.00","219.00","225.00","225.00","1.19M","2.74%"
"03/09/2026","225.00","225.00","225.00","225.00","1.68M","0.00%"
"03/10/2026","225.00","225.00","225.00","225.00","2.05M","0.00%"
